InstagramLink,AccountUsername,Date,ImageLabels,Caption,Likes,Comments,Hashtags
https://www.instagram.com/p/DNyjLGOZKVn/,midlifeinparis,2025-08-25,img1,"“The Coneheads” / 2025.08.25

Heatwaves have passed and été’s end is in sight, but there’s never a bad time for iced cream!

The Marais is wonderful for finding street food but a terrible place to consume it. Falafel purveyors, kosher delicatessens, and artisanal vendors of glace line these narrow cobblestone streets but supply hardly a place to sit.

That’s why one encounters so many visitors awkwardly walking and eating – sandwiches juggled, pita’s erupting, melting cones glazing hands of all ages. Some try making it to a nearby park, battling heat and temptation…others lean against posts or precipitously perch posteriors on unaccommodating ledges and curbs. 

This family ducked down a quiet side street to recline against the wall, sacrificing the quartier’s picturesque surroundings to peacefully gobble gelato. They’re like unusual suspects in a very leisurely police lineup, or firing squad victims granted a final request -- who needs a blindfold or gross cigarette when you can savor a cornet of bliss?",265,16,
https://www.instagram.com/p/DNtgLxLZO11/,midlifeinparis,2025-08-23,img1,"“La Favorite” / 2025.08.23

What lithe through yonder window breaks...?

Visiting influencers compose glamorous scenes of gorgeous models framed by breathtaking views shot outward through perfectly placed fenêtres. Conversely, I find the city’s most evocative shots capture classic quotidian moments…like locals convening at the café.

This photo is both, and neither.

It isn’t staged, but -- like so many Parisian moments -- feels nearly too perfect to be true; a (sur)real slice of life. Several stories unfold in one charming spot, converging if not intersecting. The players are generally oblivious to each other while we observe them all, privy to the city’s enchantment spanning several levels – literally and figuratively.",355,9,
https://www.instagram.com/p/DNoSGWlSJoc/,midlifeinparis,2025-08-21,img1,"“Aye, Contact” / 2025.08.21

Like any modern major metropolis, Paris has suffering citizens on its streets. 

From lost souls with mental health challenges who the system has forsaken to recognizable quartier characters who become part of the community, to organized crews carpooled to corners where they pluck heartstrings for hard currency…these rues can become a gauntlet spawning guilt, compassion, and frustration.

Most wish to help but feel handcuffed handing out cigarettes and centiemes, especially as high demand quickly empties limited packs and pockets. When resources are scarce, we hope human gestures supply dignity in lieu of sustenance; sharing a smile, a sentence, eye contact to dissolve invisible divisions.

Unfortunately, the evident delta between what’s needed and given can make the air awkward on all sides. Shame for asking. Shame for denying. Unwanted pity and unwarranted embarrassment drive retreat instead of connection…all communicated instantly when empathetic souls intersect. 

It starts with a glance – or avoidance thereof – between yeux across a chasm: an emotional opera conducted without words, perhaps captured in that silent split second.",207,9,
https://www.instagram.com/p/DNgleovSrrI/,midlifeinparis,2025-08-18,img1,"“Confronting Mortality” / 2025.08.18

Place Igor Stravinsky is an anomalous square with a whimsical fountain bounded by a medieval church, world-famous museum, row of terraced cafés, and an adorned industrial façade. 

Adding a tiny tourist in cowgirl princess attire nudges the scene towards surreal. Especially when that young Texas pageant escapee fearlessly stares down death while seemingly prepared to dance on water.

Perhaps she fancies herself as Arya Stark, whose water-dancing instructor taught her to also defy mortality.

""What do we say to the god of death?”
“Not today.”

Syrio Forel would be proud of her stance.
Salvador Dalí would embrace the tableau.
I hope you like it too.",193,14,
https://www.instagram.com/p/DNbfrXgSn4t/,midlifeinparis,2025-08-16,img1,"""Sous le Louvre"" / 2025.08.16

Common sense dictates that when a canicule strikes, one should seek the cool temps of cavern.

Here in a passage beneath the Palais de Louvre, a focused performer and passing pedestrians seem denizens of divergent planes...yet tacit transactions trading music for currency weave a connection enhancing both worlds.

It’s a building renowned for glorious galleries and breathtaking objets d’art, where even in the darker architectural recesses one discovers impromptu virtuosity.",245,12,
https://www.instagram.com/p/DNTp5NwycSz/,midlifeinparis,2025-08-13,img1,"""Bashful"" / 2025.08.13

Anyone wandering Parisians streets is accustomed to displays of affection - big smiles and bisous are witnessed wherever friends rendezvous.

Deep lip locks that last for minutes with hungry hands subtly pulling hips tighter are less common (though far from rare in this romantic air).

Still, some are shocked by the passion. 

This sandstone sculpture is known as l'Écoute, for its hand cupped to the ear for listening...yet from this angle, it appears the blushing boulder is shielding its eyes from shame.

After staring all day at the chaste sanctity of Église Saint-Eustache, it's no wonder he's a little surprised by this demonstration of deep amour. Perhaps our big friend should be less prude, lower his hand, and ask Lady Liberty out on a date.",292,33,
https://www.instagram.com/p/DNOdf_7h4SB/,midlifeinparis,2025-08-11,img1,"""Taste of Seattle"" / 2025.08.11

When suburban ados hop a train to Paris, it's often to sample overseas cultures. Lebanese ice cream, second-hand Levi's, manga comics, and international cinema all merit attention...but no trip is complete without Starbucks.

In a nation famous for café culture, the brand's local allure escapes me...but whenever I duck in for a venti hit of home, the place is packed with giggling teens.

For this young couple, the visit appears part of a themed itinerary: paired with grunge/Goth vibes and a Nirvana shirt, they’ve planned a full Seattle sejour. 

Alas, the elements of their emerald reverie are both cogent and contradictory. While Kurt and the mermaid share a hometown and could each be labeled Sirens, juxtaposing the visages of a renowned anti-capitalist with a notorious corporate logo undermines the frontman’s message.

At least it appears that neither party is enjoying their American delicacy. Perhaps rejecting donuts and cake pops is their way of honoring Cobain’s legacy…I would have suggested a couple of cups of Pennyroyal Tea.",252,32,
https://www.instagram.com/p/DNGxk3rSGzX/,midlifeinparis,2025-08-08,img1,"“Shakespeare’s Company” / 2025.08.08

Bookshops are scarcer but have lost none of their magic, as evidenced on the banks of the Seine.

Shakespeare & Co. is a legendary libraire found in the heart of the city. Its amazing location, enchanting environment, and celebrated pedigree make it a Mecca for lovers of words. Bibliophiles, Anglophones, tourists, historians and more flock to this cottage, imbuing the quaint shoppe with a heavy hushed buzz usually reserved for the hallowed.

Amongst all these pilgrims, one stalwart stood out.

One recent spring, this fashionable madame was often found out front with her chien. Casually oblivious to the surrounding circus, she calmly sat – sometimes napped – in the eye of the literary storm. Her distinct presence supplued additional character to an already colorful scene. At regular intervals, she’d visit the Wallace Fountain, always filling a cup for her pup.

Is she an author, a lingering phantom, perhaps one of Hemingway’s mistresses patiently awaiting his return? With 10,000 volumes lining these walls, hers may be the best story of all.",383,24,
https://www.instagram.com/p/DNBrMk_yJaF/,midlifeinparis,2025-08-06,img1,"“Nature Morte” / 2025.08.06

Exploring the Louvre’s endless galleries is enough to utterly exhaust. Sizzling beneath Paris’ summer sun tends to do the same. Both ordeals in one afternoon can clearly leave one (or two) dead tired.

Securing shade in the famous Cour Napoléon is no simple task; wide open spaces with rays bouncing off pyramids and pools leave tourists baking on bleached stone like lizards. Café Marly’s coveted, covered tables (seen on the balcony above) present an excellent option for respite and refreshment…but require a little luck and a lot of Euros.

Plan B is seeking some corner where columns cast shadows, sleeping hidden from the brutal soleil. Or perhaps our pair are reenacting works witnessed within the museum's wings.

Frazzled and lifeless, our subjects resemble Medusa stragglers clinging to Géricault’s raft…or perhaps their prostrate poses reflect Caravaggio’s Death of the Virgin.

This image may not be a wall-worthy masterpiece, but is certainly a fun slice of “still life”.",464,26,
https://www.instagram.com/p/DM8n7AGyuTI/,midlifeinparis,2025-08-04,img1,"“Island Intimacy” / 2025.08.04

On this overcast afternoon, a young couple finds isolation in the middle of a bustling city; the rest of Paris now worlds away from their private perch on the Seine. 

Time stands still even as the river gently flows around romantic Île Saint-Louis – lovers’ eyes locked nearly as tightly as the grasp of her leather-bound legs.

Huddled together with limbs interwoven like vines, displaying static beauty and beating hearts, raging hunger and rooted patience, their connection spans multiple kingdoms. More than primates – or even prime mates -- they are both flora and fauna en l’ile.",242,9,
https://www.instagram.com/p/DM0pp7hsroM/,midlifeinparis,2025-08-01,img1,"“Considering History” / 2025.08.01

Clouds, contrails, and comfortable camaraderie round out a classic scene in the Luxembourg Garden.

Though these copines are commoners, they present a noble air while pondering an edifice that’s progressed from palace to prison to parliament. Mimicking its erratic history, the jardins foster an atmosphere simultaneously austere and light-hearted.

Are the young women condemning vainglorious colonizers who constructed such a castle or contemplating how one day they might be senators within?

Such is the bright side of a fluid society: the capacity for somber reflection and soaring aspiration.",294,25,
https://www.instagram.com/p/DMvYZtTp7_O/,midlifeinparis,2025-07-30,img1,"“Waiting with Gauloises” / 2025.07.30

Time for a new entry among our subcategory of shots that could serve as the subjects’ album cover.

An eye-catching duo make a meal of their smokes and strike subconscious poses on stairs in the heart of Les Halles. Staking a seat where two market streets meet is perfect for people watching…and being watched by people.

Methinks they like both sides of that framing. 

If they are a music group, what is the band name and the title of this glorious album?

Answer below – no wrong guesses (but please don’t be mean), only creative fun…",156,12,
https://www.instagram.com/p/DMqeVBwST1w/,midlifeinparis,2025-07-28,img1,"“Determination” / 2025.07.28

Girding oneself to wade into the workweek takes the steely resolve of old madams navigating a market. Though appearing diminutive, elderly, or frail, one should never overlook their tenacity. Give them respect -- and a wide enough berth – lest you become underfoot fodder.

Bon courage for the week – may you set a steady gaze and proceed towards your goal despite any obstacles or oafs in your path.",150,7,
https://www.instagram.com/p/DMivnc_SF-0/,midlifeinparis,2025-07-25,img1,"“White Horse, Brown Bear, Grey Man” / 2025.07.25

Another set of street sentinels – one senior and one stuffed – sit astride a passageway beside Place de la Bastille.

It’s unclear whether they’re guardians, bouncers, or storied sphinxes poised to pose a riddle… but they’re certainly striking while stoically seated beneath a searing sun.

Do they await a white horse or rue the fact that one has already bolted? 
Are they conversing or awkwardly silent, a showdown between rivals?

Frozen moments rarely supply simple, succinct answers. More often they’re mysteries -- curious enigmas forever preserved in pixels rather than amber; teasing the brain, provoking thoughts…and, hopefully, evoking a smile.",186,13,
https://www.instagram.com/p/DAQwLy4x7hy/,thevetiver,2024-09-23,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11 | img12 | img13 | img14,Thank you @hotellilien for having me. The perfect getaway from the city 🍂🍸💆🏼‍♂️  +  on  +,2073,42,leicamp | leicam6 | portra800 | ilfordhp5
https://www.instagram.com/p/DDM4jA8xGj1/,thevetiver,2024-12-05,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11 | img12 | img13 | img14 | img15,Macy’s™️ Thanksgiving Day Parade©️ balloon inflation,2378,52,
https://www.instagram.com/p/DN5sfpZkX1C/,thevetiver,2025-08-28,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9,Ready for some cliches 🍂  +,1065,40,mamiya7 | leicam6
https://www.instagram.com/p/DNihBgqNpF7/,thevetiver,2025-08-19,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11 | img12,"day for @aeststudios. What better way to celebrate than with my favorite subject: ME. 

Thank you for the shooting assist @jay__mac",1003,24,worldphotography
https://www.instagram.com/p/DM-eK1OxBKJ/,thevetiver,2025-08-05,img1 | img2 | img3 | img4 | img5 | img6 | img7,"Feeling a little burnt out on NY street photography. I still love taking pictures I just want a new challenge, change of scenery, something. Also, every time I post on here I’m prompted to use the crazy frog song to “engage with more accounts” pls 🤚🏻. Count yourselves lucky I don’t!!!!",1490,32,contaxg2
https://www.instagram.com/p/DMvAbH0RN91/,thevetiver,2025-07-30,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10,Misc 💧🌪️,1277,20,
https://www.instagram.com/p/DMabRJjRIHP/,thevetiver,2025-07-22,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11 | img12 | img13 | img14 | img15 | img16 | img17 | img18,Animals.,1551,32,
https://www.instagram.com/p/DL49N88xJ86/,thevetiver,2025-07-09,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11 | img12 | img13 | img14,I ❣️Coney Island,1612,46,
https://www.instagram.com/p/DLpcqOMRbat/,thevetiver,2025-07-03,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11 | img12 | img13 | img14 | img15,@nycdykemarch,1508,20,
https://www.instagram.com/p/DLAS9x3xpUm/,thevetiver,2025-06-17,img1 | img2 | img3 | img4 | img5,"Suddenly, a fox",1511,19,leicamp
https://www.instagram.com/p/DKw2i8mR5rB/,thevetiver,2025-06-11,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10,‘round town,1357,15,
https://www.instagram.com/p/DKcOXL1t2v6/,thevetiver,2025-06-03,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11 | img12,16 mile bike ride off of 1 hard boiled egg in mont saint michel.,1736,29,
https://www.instagram.com/p/DKKO08ItJmW/,thevetiver,2025-05-27,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11,,1428,10,leicamp
https://www.instagram.com/p/DJ6whgWtTlO/,thevetiver,2025-05-21,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10,Go Knicks (yes I only started watching two weeks ago).,1463,14,
https://www.instagram.com/p/DJrQ17GNnE-/,thevetiver,2025-05-15,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11,🪩,940,14,leicamp
https://www.instagram.com/p/C3AmmUtOo_I/,seat1aflyer,2024-02-06,img1,"A look back at 2023 as a Xiaomi creator.  I'm really looking forward to seeing what I produce this year with @xiaomi.global as they continue to push the limits with their Leica collab.
.",2637,16,xiaomi | myleicaphoto | india | japan | mexico | nepal | streetphotography
https://www.instagram.com/p/CwDCW-RyHQf/,seat1aflyer,2023-08-17,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10,"Very happy to have my Cairo work featured as a 10 page lead story in National Geographic Traveler.  There are 5 photos included that I’d never published before.
.www.jonathanjasberg.com 
. 
.

 

 

     .street",3064,210,leicaq2 | myleicaphoto | fromstreetswithlove | spicollective | everydayeverywhere | bnw_demand | thestreetphotographyhub | friendsinstreets | capturestreets | streetfinder | fromstreetswithlove | dreaminstreets | sublime | streetizm | dpsp_street | BCNcollective | HCSC_street | streetmoment | peraphotogallery | streets_unseen | myspc | nonstopstreet | streetphotocollective | yourshotphotographer | streetphotographybrazil | spcmagazine | insidephotos | eyeshotmag | everydayeverywhere | timeless_streets
https://www.instagram.com/p/C2PydY9u9EF/,seat1aflyer,2024-01-18,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10,"Very happy to announce my first book Cairo: A Beautiful Thing Is Never Perfect.  A lot of time and effort went into editing, sequencing, and the layout over the past year with the publisher EYESHOT and I'm very happy with the result.

The 160 page limited edition hardcover contains 118 images including over 70 previously unseen photographs from my multi-year project on Cairo. 
If you'd like to pick up a copy,  pre-orders open now (link in bio) or visit the books section at
www.eyeshotstreetphotography.com

Thanks for your support! 🙏🙏🙏
.
.
.

 

 

     .street",3059,296,leicaq3 | myleicaphoto | fromstreetswithlove | spicollective | everydayeverywhere | bnw_demand | thestreetphotographyhub | friendsinstreets | capturestreets | streetfinder | fromstreetswithlove | dreaminstreets | sublime | streetizm | dpsp_street | BCNcollective | HCSC_street | streetmoment | peraphotogallery | streets_unseen | myspc | nonstopstreet | streetphotocollective | yourshotphotographer | streetphotographybrazil | spcmagazine | insidephotos | eyeshotmag | everydayeverywhere | timeless_streets
https://www.instagram.com/p/DNdAaHfpBDH/,seat1aflyer,2025-08-17,img1 | img2 | img3 | img4 | img5,"BOKH • Mongolia
A few recent additions to my long-term project on wrestling culture around the world.",1472,17,leicaq3
https://www.instagram.com/p/DM-PjYHok5e/,seat1aflyer,2025-08-05,img1 | img2 | img3 | img4,"From wildflower meadows to yak encounters, river reflections and a sky full of stars. 

This is nature’s way of telling a story without words. 🌼✨ 

📸@seat1aflyer",1836,29,XiaomiCaptured
https://www.instagram.com/p/DMxoOPpSquH/,seat1aflyer,2025-07-31,img1 | img2 | img3 | img4 | img5 | img6,"Some series take longer than others.
Cairo 2020
Varanasi 2025
Kathmandu 2022
Negombo 2022
Kathmandu 2023
Oaxaca 2020",2879,128,leicacamera
https://www.instagram.com/p/DMsFdmySsFI/,seat1aflyer,2025-07-29,img1 | img2 | img3 | img4 | img5 | img6 | img7,"Naadam • 'The Three Manly Games'
2024 & 2025",2001,81,xiaomi15ultra | xiaomi14ultra
https://www.instagram.com/p/DMqI__1oH-l/,seat1aflyer,2025-07-28,img1,"ONLY 3 DAYS LEFT TO ENTER EYESHOT OPEN CALL 2025

Have you ever thought your photos could become a limited edition book? This photographer made it! And he did it by entering our international street and documentary photography contest.

Jonathan Jasberg @seat1aflyer , winner of Eyeshot Open Call 2022, shows us a different kind of beauty—through the lens of street photography.

In his photography collection ”Cairo: A Beautiful Thing Is Never Perfect”, Jasberg captured a raw, layered, and honest portrait of Cairo. These are everyday moments turned extraordinary, shaped by light, shadow, and the rhythm of real life.

Forget the clichés. This is real street photography. Follow us and support independent street photography by entering Eyeshot Open Call 2025: there’s only 3 days left!

ENTER NOW / LINK IN BIO",426,15,eyeshotopencall2025
https://www.instagram.com/p/DMVR-KHuUP9/,seat1aflyer,2025-07-20,img1 | img2 | img3 | img4 | img5,"Everyday moments on the Mongolian steppe. Chores, chats and everything in between captured by @seat1aflyer.",3466,44,XiaomiCaptured | Xiaomi15Ultra
https://www.instagram.com/p/DMIjRScSO8u/,seat1aflyer,2025-07-15,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9,From my latest assignment with @xiaomi.global documenting life in the remote Taiga region of Northern Mongolia.,1977,54,xiaomi15ultra
https://www.instagram.com/p/DL96HmyMn2u/,seat1aflyer,2025-07-11,img1 | img2 | img3 | img4,"A glimpse into the rhythms of the grassland life and its residents documented by Xiaomi Creator Jonathan.  

📸@seat1aflyer",2616,22,Xiaomi15Ultra | XiaomiCaptured
https://www.instagram.com/p/DLkJQ-ayF6v/,seat1aflyer,2025-07-01,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10 | img11,"Istanbul workshop recap! 
Great times wrapping up my workshops in Istanbul with a week of shooting with Pam, Callie, Andy, Thomas and Deron.  Be sure to check out their IGs for more amazing work. You can also find participant galleries and lots of behind-the-scenes photos on the workshop recap page on my website (link in bio).
📸 2: @pamela.fricke 
📸 3: Deron Lord
📸 4: @callie_eh 
📸 5: @andybosselman
📸 6: @thomasmiyazato
📸 7-10 Behind the scenes 

Want to join me next year in Istanbul?  Hop on the email list at www.jonathanjasberg.com",1501,19,
https://www.instagram.com/p/DLfXKTVRY0E/,seat1aflyer,2025-06-29,img1,"Get inspired by Jonathan and Callie in the  Istanbul edition!
Capture the humanity with  and bring warmth to people.",1790,95,XiaomiCreatorsTour | Xiaomi15Ultra
https://www.instagram.com/p/DLcZV3TO4qf/,seat1aflyer,2025-06-28,img1 | img2 | img3 | img4 | img5 | img6,"Through Jonathan’s lens, Istanbul isn’t just seen, it’s felt.

Moments of everyday life, frozen in time, telling stories without a single word.  

📸@seat1aflyer",2044,23,XiaomiCaptured | XiaomiCreatorsTour
https://www.instagram.com/p/DLAFvxZSRYS/,seat1aflyer,2025-06-17,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10,"Istanbul workshop recap! - Huge thanks to Florian, Simon, Tom and Rachel for all your creative efforts and making it an amazing week 🙏🙏 As always, a full recap including galleries of each participant's work and many more behind the scenes 📸 can be seen at www.jonathanjasberg.com and make sure to check out their IGs for even more amazing images ⬇️
Image 2: @florian.renz.street 
Image 3: @spgregoire 
Image 4: @tom_pitts_photography 
Image 5 @rachel_chung_rc 
Image 6-10 behind the scenes 

Want to join me next time I'm in Istanbul?  Jump on the workshop mailing list or shoot me a dm.",2034,30,
https://www.instagram.com/p/DIKbbr4SnC3/,street_photography_london,2025-04-07,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10,A recent visit to the hallowed street photography destination of NYC. I had about 1.5 hrs with a baby strapped to me in which to shoot. So this is my NY street sprint!,3,1,
https://www.instagram.com/p/C0KmSVrNO2u/,street_photography_london,2023-11-27,img1 | img2,Untitled. Experimental night shooting with GRiii,3,3,
https://www.instagram.com/p/C0KltpjNAmB/,street_photography_london,2023-11-27,img1,Another image made using a Bessa L with a 15mm lens and Tri-X 400 film,3,1,
https://www.instagram.com/p/C0KlchRNcnj/,street_photography_london,2023-11-27,img1 | img2 | img3 | img4 | img5 | img6 | img7,"These images made using a Bessa L with a 15mm lens, shot on Tri-X 400. I’ve been finding 28mm sometimes a little wide… so it was an interesting purchase. The camera is also blind (no viewfinder), so you have to range the focus. Knowing it’s so wide forced me to get even closer - closer to the point that I nearly walked into the lady in the first image, so close that (like Bruce Gilden said) I don’t think the subject even thinks I’m photographing them. These taken on Oxford street - doing it in Brixton would be another matter",3,8,
https://www.instagram.com/p/C0C1g9WtuyI/,street_photography_london,2023-11-24,img1,"Argyle Street, November ‘23",235,3,
https://www.instagram.com/p/CzoRVl0tBqP/,street_photography_london,2023-11-14,img1,King’s Cross - finding interesting light on an overcast day,225,6,
https://www.instagram.com/p/Czj1zjeteIE/,street_photography_london,2023-11-12,img1,Modern life,310,5,
https://www.instagram.com/p/Czj1pj1NieI/,street_photography_london,2023-11-12,img1,Minimal pigeon,3,1,
https://www.instagram.com/p/Cze0bHwtvW-/,street_photography_london,2023-11-10,img1,Stripes,216,1,
https://www.instagram.com/p/CzXFX5atGO7/,street_photography_london,2023-11-07,img1 | img2 | img3 | img4 | img5 | img6 | img7 | img8 | img9 | img10,People of Brixton. Captures made using a Canon FTB and Portra 400 film. October ‘23,232,3,
https://www.instagram.com/p/CzXBHNoNpUg/,street_photography_london,2023-11-07,img1 | img2,Street portrait - Brixton Market. Made on a Canon FTB and Portra 400 film | This woman made a funny comment about her ‘appearing on a billboard’ when I asked to take her picture. She also asked if I would make money from the shot… Imagine making money out of street photography!,183,5,
https://www.instagram.com/p/CzS78DONy7d/,street_photography_london,2023-11-06,img1 | img2 | img3 | img4 | img5 | img6 | img7,"Brixton, September ‘23. Shot on Kodak Ektar H35 / Kodak Portra 400",225,3,
https://www.instagram.com/p/CzRzwqCtEsO/,street_photography_london,2023-11-05,img1,"Oxford Circus, September ‘23",3,1,
https://www.instagram.com/p/CzRzlHjtvxZ/,street_photography_london,2023-11-05,img1,"South Kensington, October ‘23",3,1,
https://www.instagram.com/p/CzCaltbNJLt/,street_photography_london,2023-10-30,img1,"Dublin, Halloween ‘23",3,2,
https://www.instagram.com/p/DN2XL1B0DIg/,thewalkingphotographer,2025-08-27,img1 | img2 | img3 | img4 | img5 | img6 | img7,"Impara a riconoscere le situazioni e i dettagli nascosti nel quotidiano: ogni vicolo di Napoli svela storie che attendono uno sguardo attento per trasformarsi da scatto ordinario a fotografia capace di restare. Lasciati guidare dalla luce in tutte le sue forme, dalle prime ombre dell’alba ai riflessi del tardo pomeriggio, e permetti che illumini la tua visione, modellando contrasti e atmosfere. Crea poi un dialogo autentico con i tuoi soggetti: avvicinati con rispetto, osserva le regole non scritte della strada e scopri come l’empatia possa aprire porte invisibili a chi non sa ascoltare.

Il 4 e 5 ottobre 2025, con Eolo Perfido, Napoli diventerà il tuo laboratorio a cielo aperto: due giorni di pratica sul campo e revisione guidata per affinare tecnica e voce narrativa.

Posti limitati; dettagli e iscrizioni al link in bio.
STREET PHOTOGRAPHY
🗓️ 04.10.2025 - 05.10.2025 
📍Napoli
📷 Eolo Perfido

  #🔴📷",130,1,LeicaCameraItalia | LeicaCamera | LeicaAkademieItaly | leicaphotography | photographyworkshop | leicaworkshop | scuoladifotografia | eoloperfido | streetphotography | fotografiadistrada | streetphotographynapoli
https://www.instagram.com/p/DNxNcC70Ps1/,thewalkingphotographer,2025-08-25,img1 | img2 | img3,"Captare la vita di strada non è questione di riflessi rapidi, ma di ascolto profondo. Insieme a Eolo Perfido imparerai a cogliere la trama nascosta dietro ogni gesto, a danzare con l’imprevisto che anima i vicoli di Napoli, a trasformare il frastuono urbano in silenzio visivo dove la tua voce si definisce con chiarezza.

Per due giorni Napoli diventerà un laboratorio a cielo aperto. Grazie alla guida di Eolo, scoprirai come ogni incrocio possa diventare un teatro di relazioni e come la Q3, discreta e precisa, ti permetta di svelarne l’essenza senza interromperne il ritmo.

A fine giornata, rivedrai i tuoi scatti insieme a Eolo, affinando ritmo e coerenza narrativa: un confronto essenziale per trasformare frammenti apparentemente casuali in un racconto compiuto.

Se cerchi un’esperienza capace di accendere lo sguardo e affinare la tua presenza in strada, Napoli è il palcoscenico ideale e questo workshop la chiave per attraversarlo con autenticità.

Posti limitati; dettagli e iscrizioni al link in bio.
STREET PHOTOGRAPHY
🗓️ 04.10.2025 - 05.10.2025 
📍Napoli
📷 Eolo Perfido

  #🔴📷",230,1,LeicaCameraItalia | LeicaCamera | LeicaAkademieItaly | leicaphotography | photographyworkshop | leicaworkshop | scuoladifotografia | eoloperfido | streetphotography | fotografiadistrada | streetphotographynapoli
https://www.instagram.com/p/DNuoer30K04/,thewalkingphotographer,2025-08-24,img1 | img2,"Sabato 4 e domenica 5 ottobre, ti aspettiamo al @leicastorenapoli per il workshop di Street Photography con Eolo Perfido. Durante le due giornate avrai l’opportunità di scattare sul campo con una Leica Q3, messa a disposizione per tutta la durata del corso.

Affiancato da Eolo Perfido, street photographer di fama internazionale, perfezionerai la tua tecnica e imparerai a sfruttare al meglio la luce naturale. Grazie ai feedback costanti del docente e al confronto con gli altri partecipanti, potrai affinare la tua capacità di osservazione, sviluppando una maggiore sensibilità per i soggetti e la loro interazione con l’ambiente, con una visione più profonda delle situazioni.

Non perdere tempo, pochi posti disponibili.
🔗 Per maggiori informazioni, clicca sul link in bio

STREET PHOTOGRAPHY
🗓️ 04.10.2025 - 05.10.2025 
📍Napoli
📷 Eolo Perfido

  #🔴📷",235,7,LeicaCameraItalia | LeicaCamera | LeicaAkademieItaly | leicaphotography | photographyworkshop | leicaworkshop | scuoladifotografia | eoloperfido | streetphotography | fotografiadistrada | streetphotographynapoli
https://www.instagram.com/p/DNZAYW8M1zH/,thewalkingphotographer,2025-08-15,img1 | img2 | img3,,426,9,
https://www.instagram.com/p/DNNXNoVtRdF/,thewalkingphotographer,2025-08-11,img1 | img2 | img3,"Tokyo, 2025

.
.
.",314,4,leicaq3 | streetportrait | streetportraits | streetphotography | streetphotographers | leicaq | 28mm | candid | unposed | instadaily | instagood | streetlife | photography | beautiful | igers | picoftheday | photographer | bestoftheday | follow | street | instafollow | walking | Japan | Tokyo | blackandwhitephotography | spicollective | tokyocentralstation
https://www.instagram.com/p/DNJfBpXMDcb/,thewalkingphotographer,2025-08-09,img1 | img2 | img3,"Tokyo, 2025

.
.
.",366,3,leicaq3 | streetportrait | streetportraits | streetphotography | streetphotographers | leicaq | 28mm | candid | unposed | instadaily | instagood | streetlife | photography | beautiful | igers | picoftheday | photographer | bestoftheday | follow | street | instafollow | walking | Japan | Tokyo | blackandwhitephotography | spicollective | tokyocentralstation
https://www.instagram.com/p/DM6M9XoI9EL/,thewalkingphotographer,2025-08-03,img1 | img2 | img3,"Tokyo, 2025

.
.
.",506,13,leicaq3 | streetportrait | streetportraits | streetphotography | streetphotographers | leicaq | 28mm | candid | unposed | instadaily | instagood | streetlife | photography | beautiful | igers | picoftheday | photographer | bestoftheday | follow | street | instafollow | walking | Japan | Tokyo | blackandwhitephotography | spicollective | officemen
https://www.instagram.com/p/DMwlxAVoIWE/,thewalkingphotographer,2025-07-31,img1 | img2 | img3,", 2025

.
.
.",253,3,Tokyo | leicaq3 | streetportrait | streetportraits | streetphotography | streetphotographers | leicaq | 28mm | candid | unposed | instadaily | instagood | streetlife | photography | beautiful | igers | picoftheday | photographer | bestoftheday | follow | street | instafollow | walking | Japan | Tokyo | blackandwhitephotography | spicollective | ryoichiikegami | sanctuary
https://www.instagram.com/p/DMp6f8Xhs8Q/,thewalkingphotographer,2025-07-28,img1 | img2 | img3,", 2025

.
.
.",651,10,Tokyo | leicaq3 | streetportrait | streetportraits | streetphotography | streetphotographers | leicaq | 28mm | candid | unposed | instadaily | instagood | streetlife | photography | beautiful | igers | picoftheday | photographer | bestoftheday | follow | street | instafollow | walking | Japan | Tokyo | blackandwhitephotography | spicollective | queens
